LSOACode,Violence_Total
E01001644,13
E01001644,29
E01001644,26
E01001644,1
E01001644,1
E01001644,9
E01001645,9
E01001645,12
E01001645,6
E01001645,0
E01001645,2
E01001645,1
E01001645,3
E01001646,25
E01001646,17
E01001646,33
E01001646,0
E01001646,3
E01001646,3
E01001647,6
E01001647,9
E01001647,12
E01001647,0
E01001647,3
E01001648,11
E01001648,9
E01001648,23
E01001648,0
E01001648,2
E01001648,5
E01001649,18
E01001649,13
E01001649,12
E01001649,0
E01001649,2
E01001649,1
E01001649,5
E01001650,14
E01001650,13
E01001650,24
E01001650,0
E01001650,7
E01001650,3
E01001651,14
E01001651,20
E01001651,19
E01001651,0
E01001651,3
E01001651,4
E01001652,12
E01001652,10
E01001652,19
E01001652,2
E01001652,3
E01001652,7
E01001653,12
E01001653,25
E01001653,25
E01001653,0
E01001653,0
E01001653,0
E01001654,11
E01001654,17
E01001654,26
E01001654,0
E01001654,3
E01001654,6
E01001655,10
E01001655,12
E01001655,29
E01001655,0
E01001655,3
E01001655,10
E01001656,4
E01001656,6
E01001656,9
E01001656,1
E01001656,1
E01001656,2
E01001657,4
E01001657,9
E01001657,12
E01001657,0
E01001657,0
E01001657,0
E01001657,3
E01001658,7
E01001658,11
E01001658,13
E01001658,0
E01001658,1
E01001658,0
E01001659,6
E01001659,13
E01001659,16
E01001659,0
E01001659,1
E01001659,3
E01001660,13
E01001660,13
E01001660,34
E01001660,1
E01001660,4
E01001660,1
E01001661,13
E01001661,20
E01001661,8
E01001661,0
E01001661,4
E01001661,3
E01001661,10
E01001662,22
E01001662,25
E01001662,23
E01001662,0
E01001662,0
E01001662,11
E01001664,7
E01001664,12
E01001664,14
E01001664,0
E01001664,0
E01001664,6
E01001665,12
E01001665,12
E01001665,17
E01001665,0
E01001665,2
E01001665,3
E01001665,0
E01001666,12
E01001666,19
E01001666,30
E01001666,1
E01001666,1
E01001666,1
E01001666,2
E01001667,80
E01001667,74
E01001667,49
E01001667,0
E01001667,1
E01001667,6
E01001667,30
E01001668,15
E01001668,23
E01001668,31
E01001668,0
E01001668,1
E01001668,0
E01001668,6
E01001669,17
E01001669,12
E01001669,23
E01001669,1
E01001669,3
E01001669,3
E01001671,12
E01001671,14
E01001671,24
E01001671,1
E01001671,0
E01001671,1
E01001671,2
E01001672,15
E01001672,18
E01001672,17
E01001672,0
E01001672,0
E01001672,5
E01001672,7
E01001673,25
E01001673,30
E01001673,23
E01001673,0
E01001673,2
E01001673,11
E01001673,11
E01001674,11
E01001674,14
E01001674,7
E01001674,0
E01001674,8
E01001674,5
E01001675,18
E01001675,24
E01001675,26
E01001675,0
E01001675,5
E01001675,6
E01001676,12
E01001676,24
E01001676,11
E01001676,0
E01001676,2
E01001676,7
E01001677,21
E01001677,19
E01001677,41
E01001677,4
E01001677,17
E01001677,8
E01001678,8
E01001678,12
E01001678,7
E01001678,0
E01001678,5
E01001678,5
E01001679,15
E01001679,11
E01001679,16
E01001679,0
E01001679,1
E01001679,4
E01001680,2
E01001680,1
E01001680,7
E01001680,1
E01001680,2
E01001680,2
E01001681,3
E01001681,10
E01001681,16
E01001681,0
E01001681,0
E01001681,1
E01001682,13
E01001682,17
E01001682,11
E01001682,0
E01001682,0
E01001682,1
E01001682,8
E01001683,3
E01001683,10
E01001683,25
E01001683,0
E01001683,2
E01001683,4
E01001684,5
E01001684,3
E01001684,11
E01001684,0
E01001684,0
E01001684,2
E01001685,3
E01001685,3
E01001685,18
E01001685,4
E01001685,2
E01001686,7
E01001686,7
E01001686,28
E01001686,2
E01001686,2
E01001686,0
E01001687,38
E01001687,23
E01001687,33
E01001687,0
E01001687,2
E01001687,5
E01001687,19
E01001688,25
E01001688,25
E01001688,37
E01001688,1
E01001688,5
E01001688,7
E01001690,21
E01001690,17
E01001690,25
E01001690,0
E01001690,0
E01001690,0
E01001690,7
E01001692,7
E01001692,5
E01001692,8
E01001692,1
E01001692,0
E01001692,0
E01001692,3
E01001693,9
E01001693,9
E01001693,20
E01001693,1
E01001693,5
E01001693,6
E01001694,10
E01001694,23
E01001694,17
E01001694,3
E01001694,3
E01001694,4
E01001695,12
E01001695,14
E01001695,18
E01001695,2
E01001695,1
E01001695,9
E01001696,27
E01001696,58
E01001696,63
E01001696,5
E01001696,9
E01001696,19
E01001697,19
E01001697,25
E01001697,16
E01001697,0
E01001697,0
E01001697,4
E01001697,9
E01001698,12
E01001698,15
E01001698,18
E01001698,1
E01001698,3
E01001698,7
E01001699,20
E01001699,18
E01001699,30
E01001699,1
E01001699,2
E01001699,5
E01001700,20
E01001700,33
E01001700,25
E01001700,0
E01001700,1
E01001700,14
E01001700,9
E01001701,35
E01001701,57
E01001701,55
E01001701,6
E01001701,14
E01001701,13
E01001702,18
E01001702,10
E01001702,20
E01001702,0
E01001702,3
E01001702,3
E01001703,19
E01001703,20
E01001703,16
E01001703,0
E01001703,6
E01001703,0
E01001703,3
E01001704,4
E01001704,14
E01001704,14
E01001704,0
E01001704,1
E01001704,7
E01001705,18
E01001705,23
E01001705,34
E01001705,3
E01001705,9
E01001705,12
E01001706,9
E01001706,12
E01001706,16
E01001706,0
E01001706,0
E01001706,1
E01001708,7
E01001708,5
E01001708,15
E01001708,1
E01001708,2
E01001709,15
E01001709,10
E01001709,24
E01001709,1
E01001709,0
E01001709,4
E01001710,14
E01001710,20
E01001710,25
E01001710,2
E01001710,5
E01001710,3
E01001711,9
E01001711,11
E01001711,15
E01001711,0
E01001711,1
E01001711,5
E01001712,16
E01001712,11
E01001712,31
E01001712,0
E01001712,1
E01001712,4
E01001712,5
E01001713,15
E01001713,21
E01001713,16
E01001713,1
E01001713,5
E01001713,11
E01001714,10
E01001714,22
E01001714,19
E01001714,1
E01001714,4
E01001714,4
E01001715,5
E01001715,3
E01001715,5
E01001715,0
E01001715,1
E01001715,0
E01001716,11
E01001716,18
E01001716,8
E01001716,3
E01001716,1
E01001716,5
E01001717,6
E01001717,9
E01001717,8
E01001717,0
E01001717,1
E01001717,2
E01001718,16
E01001718,16
E01001718,17
E01001718,0
E01001718,7
E01001718,1
E01001718,8
E01001719,4
E01001719,5
E01001719,8
E01001719,0
E01001719,2
E01001719,0
E01001720,6
E01001720,6
E01001720,4
E01001720,1
E01001720,0
E01001720,4
E01001722,12
E01001722,15
E01001722,29
E01001722,0
E01001722,1
E01001722,3
E01001722,8
E01001723,4
E01001723,3
E01001723,16
E01001723,1
E01001723,0
E01001723,3
E01001724,17
E01001724,24
E01001724,36
E01001724,0
E01001724,5
E01001724,5
E01001725,5
E01001725,4
E01001725,6
E01001725,4
E01001725,1
E01001726,8
E01001726,4
E01001726,4
E01001726,1
E01001726,1
E01001726,5
E01001727,5
E01001727,7
E01001727,7
E01001727,0
E01001727,1
E01001727,0
E01001728,5
E01001728,7
E01001728,13
E01001728,0
E01001728,1
E01001728,3
E01001729,27
E01001729,27
E01001729,42
E01001729,2
E01001729,6
E01001729,8
E01001730,25
E01001730,15
E01001730,26
E01001730,0
E01001730,2
E01001730,5
E01001730,12
E01001731,31
E01001731,50
E01001731,54
E01001731,0
E01001731,5
E01001731,7
E01001731,10
E01001732,14
E01001732,21
E01001732,17
E01001732,0
E01001732,3
E01001732,5
E01001732,13
E01001733,11
E01001733,21
E01001733,18
E01001733,3
E01001733,5
E01001733,3
E01001734,33
E01001734,28
E01001734,33
E01001734,0
E01001734,4
E01001734,5
E01001734,6
E01001735,57
E01001735,81
E01001735,35
E01001735,3
E01001735,9
E01001735,12
E01001736,9
E01001736,10
E01001736,10
E01001736,0
E01001736,1
E01001736,2
E01001736,3
E01001737,6
E01001737,13
E01001737,14
E01001737,0
E01001737,4
E01001737,3
E01001738,8
E01001738,12
E01001738,23
E01001738,0
E01001738,1
E01001738,3
E01001739,14
E01001739,18
E01001739,16
E01001739,3
E01001739,7
E01001739,7
E01001740,10
E01001740,9
E01001740,18
E01001740,0
E01001740,0
E01001740,4
E01001741,5
E01001741,9
E01001741,9
E01001741,0
E01001741,0
E01001741,0
E01001741,2
E01001742,12
E01001742,14
E01001742,17
E01001742,3
E01001742,3
E01001742,5
E01001744,5
E01001744,5
E01001744,10
E01001744,1
E01001744,1
E01001744,3
E01001745,16
E01001745,18
E01001745,24
E01001745,0
E01001745,2
E01001745,8
E01001746,6
E01001746,9
E01001746,15
E01001746,0
E01001746,0
E01001746,1
E01001746,2
E01001747,21
E01001747,28
E01001747,29
E01001747,2
E01001747,10
E01001747,31
E01001748,31
E01001748,38
E01001748,50
E01001748,6
E01001748,7
E01001748,19
E01001749,7
E01001749,11
E01001749,24
E01001749,4
E01001749,1
E01001749,1
E01001750,13
E01001750,16
E01001750,23
E01001750,0
E01001750,3
E01001750,3
E01001751,4
E01001751,6
E01001751,5
E01001751,0
E01001751,0
E01001751,4
E01001752,14
E01001752,12
E01001752,30
E01001752,2
E01001752,5
E01001752,5
E01001753,13
E01001753,10
E01001753,17
E01001753,2
E01001753,6
E01001753,2
E01001754,14
E01001754,36
E01001754,29
E01001754,2
E01001754,4
E01001754,10
E01001755,22
E01001755,23
E01001755,25
E01001755,5
E01001755,1
E01001755,5
E01001756,8
E01001756,19
E01001756,28
E01001756,1
E01001756,4
E01001756,3
E01001757,7
E01001757,11
E01001757,12
E01001757,0
E01001757,0
E01001757,3
E01001757,4
E01001758,7
E01001758,13
E01001758,20
E01001758,0
E01001758,4
E01001758,3
E01001758,3
E01001759,5
E01001759,11
E01001759,14
E01001759,1
E01001759,1
E01001759,2
E01001759,2
E01001760,46
E01001760,64
E01001760,59
E01001760,0
E01001760,7
E01001760,4
E01001760,21
E01001761,12
E01001761,28
E01001761,33
E01001761,3
E01001761,0
E01001761,3
E01001762,11
E01001762,39
E01001762,61
E01001762,1
E01001762,3
E01001762,8
E01001763,8
E01001763,10
E01001763,24
E01001763,2
E01001763,3
E01001763,0
E01001764,6
E01001764,10
E01001764,17
E01001764,2
E01001764,1
E01001764,12
E01001765,5
E01001765,9
E01001765,16
E01001765,1
E01001765,5
E01001765,5
E01001767,7
E01001767,14
E01001767,7
E01001767,0
E01001767,1
E01001767,0
E01001767,6
E01001768,9
E01001768,7
E01001768,19
E01001768,1
E01001768,2
E01001768,5
E01001769,5
E01001769,8
E01001769,12
E01001769,1
E01001769,1
E01001769,2
E01001770,13
E01001770,14
E01001770,17
E01001770,0
E01001770,2
E01001770,2
E01001770,9
E01001772,14
E01001772,21
E01001772,15
E01001772,0
E01001772,2
E01001772,3
E01001773,12
E01001773,23
E01001773,26
E01001773,1
E01001773,8
E01001773,4
E01001774,11
E01001774,18
E01001774,14
E01001774,0
E01001774,5
E01001774,7
E01001775,7
E01001775,16
E01001775,19
E01001775,1
E01001775,3
E01001775,4
E01001776,4
E01001776,10
E01001776,18
E01001776,0
E01001776,0
E01001776,2
E01001776,4
E01001777,35
E01001777,21
E01001777,35
E01001777,0
E01001777,1
E01001777,4
E01001777,16
E01001779,22
E01001779,20
E01001779,29
E01001779,2
E01001779,5
E01001779,5
E01001780,32
E01001780,25
E01001780,33
E01001780,0
E01001780,3
E01001780,4
E01001780,22
E01001781,7
E01001781,13
E01001781,22
E01001781,0
E01001781,2
E01001781,3
E01001781,3
E01001782,9
E01001782,9
E01001782,21
E01001782,0
E01001782,4
E01001782,7
E01001783,7
E01001783,10
E01001783,19
E01001783,0
E01001783,4
E01001783,1
E01001784,7
E01001784,11
E01001784,13
E01001784,0
E01001784,1
E01001784,2
E01001784,5
E01001785,5
E01001785,9
E01001785,17
E01001785,0
E01001785,0
E01001785,0
E01001785,2
E01001786,11
E01001786,18
E01001786,25
E01001786,0
E01001786,2
E01001786,2
E01001786,7
E01001787,13
E01001787,9
E01001787,15
E01001787,0
E01001787,4
E01001787,3
E01001788,13
E01001788,15
E01001788,10
E01001788,0
E01001788,1
E01001788,5
E01001788,6
E01001789,2
E01001789,6
E01001789,12
E01001789,0
E01001789,1
E01001789,0
E01001789,2
E01001790,11
E01001790,8
E01001790,12
E01001790,0
E01001790,2
E01001790,2
E01001790,3
E01001791,8
E01001791,10
E01001791,8
E01001791,2
E01001791,2
E01001791,2
E01001792,14
E01001792,15
E01001792,17
E01001792,2
E01001792,1
E01001792,1
E01001793,4
E01001793,8
E01001793,7
E01001793,0
E01001793,2
E01001793,4
E01001794,11
E01001794,16
E01001794,26
E01001794,1
E01001794,5
E01001794,1
E01001795,14
E01001795,10
E01001795,19
E01001795,1
E01001795,2
E01001795,3
E01001796,14
E01001796,14
E01001796,26
E01001796,0
E01001796,0
E01001796,3
E01001796,8
E01001798,16
E01001798,25
E01001798,31
E01001798,2
E01001798,2
E01001798,9
E01001799,5
E01001799,8
E01001799,17
E01001799,0
E01001799,0
E01001799,1
E01001800,6
E01001800,14
E01001800,20
E01001800,0
E01001800,1
E01001800,4
E01001801,2
E01001801,2
E01001801,5
E01001801,0
E01001801,0
E01001801,1
E01001802,6
E01001802,14
E01001802,8
E01001802,1
E01001802,1
E01001802,4
E01001803,6
E01001803,7
E01001803,6
E01001803,1
E01001803,1
E01001803,1
E01001804,4
E01001804,6
E01001804,5
E01001804,0
E01001804,1
E01001804,1
E01001805,2
E01001805,14
E01001805,11
E01001805,1
E01001805,2
E01001805,3
E01001806,10
E01001806,11
E01001806,30
E01001806,3
E01001806,5
E01001806,1
E01001807,5
E01001807,5
E01001807,8
E01001807,0
E01001807,1
E01001807,3
E01001807,3
E01001808,11
E01001808,16
E01001808,24
E01001808,0
E01001808,1
E01001808,1
E01001808,4
E01001809,7
E01001809,13
E01001809,8
E01001809,0
E01001809,1
E01001809,1
E01001811,6
E01001811,6
E01001811,19
E01001811,1
E01001811,4
E01001811,5
E01001812,6
E01001812,9
E01001812,12
E01001812,2
E01001812,0
E01001812,4
E01001813,10
E01001813,26
E01001813,25
E01001813,1
E01001813,1
E01001813,5
E01001814,7
E01001814,16
E01001814,15
E01001814,0
E01001814,1
E01001814,7
E01001814,6
E01001815,7
E01001815,15
E01001815,15
E01001815,1
E01001815,1
E01001815,3
E01001816,12
E01001816,10
E01001816,8
E01001816,0
E01001816,2
E01001816,4
E01001819,6
E01001819,6
E01001819,9
E01001819,1
E01001819,1
E01001819,5
E01001820,13
E01001820,9
E01001820,11
E01001820,0
E01001820,0
E01001820,5
E01001821,12
E01001821,13
E01001821,13
E01001821,1
E01001821,1
E01001821,3
E01001822,9
E01001822,17
E01001822,28
E01001822,2
E01001822,2
E01001822,8
E01001823,7
E01001823,8
E01001823,17
E01001823,0
E01001823,0
E01001823,1
E01001823,1
E01001824,4
E01001824,6
E01001824,16
E01001824,0
E01001824,4
E01001824,5
E01001825,2
E01001825,4
E01001825,7
E01001825,1
E01001825,0
E01001825,1
E01001826,8
E01001826,5
E01001826,17
E01001826,0
E01001826,0
E01001826,2
E01001827,5
E01001827,12
E01001827,16
E01001827,0
E01001827,2
E01001827,6
E01001827,2
E01001828,20
E01001828,23
E01001828,30
E01001828,1
E01001828,5
E01001828,8
E01001829,9
E01001829,13
E01001829,17
E01001829,0
E01001829,1
E01001829,0
E01001830,22
E01001830,29
E01001830,63
E01001830,3
E01001830,14
E01001830,8
E01001831,12
E01001831,36
E01001831,29
E01001831,1
E01001831,6
E01001831,8
E01001832,6
E01001832,21
E01001832,19
E01001832,1
E01001832,2
E01001832,8
E01001833,13
E01001833,14
E01001833,12
E01001833,0
E01001833,1
E01001833,4
E01001833,4
E01001834,15
E01001834,24
E01001834,16
E01001834,2
E01001834,1
E01001834,4
E01001835,7
E01001835,9
E01001835,6
E01001835,0
E01001835,0
E01001835,5
E01001836,13
E01001836,23
E01001836,18
E01001836,1
E01001836,3
E01001836,5
E01001837,5
E01001837,10
E01001837,14
E01001837,3
E01001837,1
E01001837,1
E01001838,8
E01001838,14
E01001838,26
E01001838,0
E01001838,0
E01001838,5
E01001838,1
E01001839,26
E01001839,27
E01001839,62
E01001839,0
E01001839,2
E01001839,11
E01001839,11
E01001840,10
E01001840,12
E01001840,13
E01001840,0
E01001840,0
E01001840,4
E01001840,5
E01001841,5
E01001841,10
E01001841,12
E01001841,1
E01001841,1
E01001841,6
E01001842,7
E01001842,13
E01001842,17
E01001842,3
E01001842,4
E01001842,4
E01001843,9
E01001843,7
E01001843,14
E01001843,0
E01001843,0
E01001843,3
E01001844,8
E01001844,15
E01001844,15
E01001844,5
E01001844,2
E01001844,10
E01001845,6
E01001845,18
E01001845,16
E01001845,2
E01001845,3
E01001845,4
E01001846,5
E01001846,19
E01001846,11
E01001846,0
E01001846,5
E01001846,1
E01001846,5
E01001847,12
E01001847,17
E01001847,15
E01001847,3
E01001847,3
E01001847,10
E01001848,40
E01001848,89
E01001848,27
E01001848,1
E01001848,3
E01001848,14
E01001849,34
E01001849,24
E01001849,24
E01001849,0
E01001849,2
E01001849,5
E01001849,8
E01001850,13
E01001850,14
E01001850,18
E01001850,3
E01001850,0
E01001850,6
E01001851,4
E01001851,7
E01001851,8
E01001851,0
E01001851,1
E01001851,0
E01001851,2
E01001852,3
E01001852,14
E01001852,9
E01001852,0
E01001852,0
E01001852,5
E01001853,11
E01001853,12
E01001853,11
E01001853,0
E01001853,1
E01001853,0
E01001853,3
E01001854,6
E01001854,13
E01001854,17
E01001854,3
E01001854,1
E01001854,8
E01001855,2
E01001855,1
E01001855,14
E01001855,3
E01001855,0
E01001855,1
E01001856,15
E01001856,19
E01001856,28
E01001856,0
E01001856,0
E01001856,1
E01001856,4
E01001857,29
E01001857,43
E01001857,45
E01001857,1
E01001857,1
E01001857,11
E01001858,10
E01001858,20
E01001858,30
E01001858,3
E01001858,3
E01001858,5
E01001859,6
E01001859,16
E01001859,17
E01001859,2
E01001859,2
E01001859,2
E01001860,16
E01001860,25
E01001860,29
E01001860,1
E01001860,4
E01001860,0
E01001860,10
E01001861,10
E01001861,12
E01001861,18
E01001861,2
E01001861,2
E01001861,11
E01001862,10
E01001862,21
E01001862,21
E01001862,0
E01001862,2
E01001862,8
E01001863,8
E01001863,6
E01001863,8
E01001863,0
E01001863,0
E01001863,1
E01001864,2
E01001864,5
E01001864,17
E01001864,0
E01001864,2
E01001864,1
E01001865,1
E01001865,7
E01001865,12
E01001865,0
E01001865,0
E01001865,4
E01001866,5
E01001866,10
E01001866,23
E01001866,2
E01001866,1
E01001866,2
E01001867,2
E01001867,2
E01001867,9
E01001867,1
E01001867,0
E01001867,4
E01001868,4
E01001868,10
E01001868,21
E01001868,0
E01001868,1
E01001868,2
E01001868,2
E01001869,2
E01001869,5
E01001869,16
E01001869,1
E01001869,2
E01001869,1
E01001870,7
E01001870,10
E01001870,11
E01001870,1
E01001870,3
E01001870,4
E01001871,12
E01001871,11
E01001871,7
E01001871,0
E01001871,1
E01001871,0
E01001872,2
E01001872,2
E01001872,6
E01001872,0
E01001872,1
E01001872,2
E01001873,4
E01001873,15
E01001873,15
E01001873,0
E01001873,4
E01001873,1
E01001874,31
E01001874,21
E01001874,45
E01001874,4
E01001874,4
E01001874,14
E01001875,14
E01001875,10
E01001875,17
E01001875,0
E01001875,2
E01001875,10
E01001876,54
E01001876,25
E01001876,56
E01001876,1
E01001876,3
E01001876,35
E01001877,12
E01001877,15
E01001877,20
E01001877,0
E01001877,2
E01001877,4
E01001878,8
E01001878,8
E01001878,15
E01001878,1
E01001878,1
E01001878,3
E01001879,3
E01001879,8
E01001879,13
E01001879,1
E01001879,4
E01001879,2
E01001880,8
E01001880,19
E01001880,22
E01001880,0
E01001880,1
E01001880,7
E01001881,15
E01001881,35
E01001881,35
E01001881,0
E01001881,3
E01001881,0
E01001881,4
E01001882,5
E01001882,7
E01001882,15
E01001882,1
E01001882,1
E01001882,3
E01001883,12
E01001883,6
E01001883,13
E01001883,0
E01001883,0
E01001883,0
E01001883,3
E01001884,12
E01001884,22
E01001884,31
E01001884,2
E01001884,2
E01001884,5
E01001885,10
E01001885,12
E01001885,20
E01001885,1
E01001885,3
E01001885,6
E01001886,10
E01001886,11
E01001886,23
E01001886,1
E01001886,0
E01001886,4
E01001887,12
E01001887,7
E01001887,26
E01001887,1
E01001887,0
E01001887,0
E01001888,3
E01001888,10
E01001888,7
E01001888,0
E01001888,0
E01001888,3
E01001889,9
E01001889,4
E01001889,6
E01001889,0
E01001889,0
E01001889,5
E01001890,67
E01001890,106
E01001890,59
E01001890,4
E01001890,8
E01001890,19
E01001891,11
E01001891,12
E01001891,28
E01001891,4
E01001891,2
E01001891,8
E01001892,6
E01001892,8
E01001892,20
E01001892,0
E01001892,1
E01001892,2
E01001893,10
E01001893,10
E01001893,15
E01001893,0
E01001893,1
E01001893,3
E01001894,11
E01001894,32
E01001894,35
E01001894,3
E01001894,0
E01001894,6
E01001895,5
E01001895,5
E01001895,10
E01001895,1
E01001895,1
E01001895,5
E01001896,6
E01001896,14
E01001896,14
E01001896,1
E01001896,0
E01001896,4
E01001897,2
E01001897,7
E01001897,11
E01001897,1
E01001897,1
E01001897,0
E01001898,44
E01001898,70
E01001898,97
E01001898,7
E01001898,29
E01001898,16
E01001899,23
E01001899,23
E01001899,32
E01001899,4
E01001899,3
E01001899,10
E01001900,17
E01001900,30
E01001900,22
E01001900,5
E01001900,1
E01001900,3
E01001901,6
E01001901,2
E01001901,7
E01001901,1
E01001901,0
E01001901,1
E01001902,4
E01001902,1
E01001902,12
E01001902,0
E01001902,0
E01001902,1
E01001903,7
E01001903,13
E01001903,16
E01001903,0
E01001903,3
E01001903,6
E01001904,7
E01001904,8
E01001904,5
E01001904,1
E01001904,0
E01001904,3
E01001905,6
E01001905,5
E01001905,7
E01001905,0
E01001905,0
E01001905,1
E01001906,1
E01001906,5
E01001906,20
E01001906,0
E01001906,1
E01001906,1
E01001907,3
E01001907,4
E01001907,3
E01001907,0
E01001907,1
E01001907,1
E01001908,7
E01001908,11
E01001908,18
E01001908,1
E01001908,0
E01001908,4
E01001909,6
E01001909,7
E01001909,25
E01001909,1
E01001909,1
E01001909,1
E01001910,6
E01001910,7
E01001910,3
E01001910,0
E01001910,0
E01001910,1
E01001910,0
E01001911,11
E01001911,15
E01001911,25
E01001911,0
E01001911,2
E01001911,3
E01001911,1
E01001912,25
E01001912,16
E01001912,15
E01001912,0
E01001912,0
E01001912,8
E01001912,11
E01001913,2
E01001913,2
E01001913,7
E01001913,0
E01001913,0
E01001913,3
E01001914,6
E01001914,13
E01001914,16
E01001914,2
E01001914,0
E01001914,7
E01001915,15
E01001915,21
E01001915,29
E01001915,0
E01001915,2
E01001915,1
E01001916,2
E01001916,4
E01001916,5
E01001916,0
E01001916,0
E01001916,0
E01001916,2
E01001917,7
E01001917,4
E01001917,13
E01001917,1
E01001917,0
E01001918,4
E01001918,11
E01001918,6
E01001918,0
E01001918,1
E01001918,0
E01001919,8
E01001919,13
E01001919,15
E01001919,1
E01001919,0
E01001919,2
E01001920,30
E01001920,37
E01001920,54
E01001920,2
E01001920,4
E01001920,11
E01001921,6
E01001921,10
E01001921,15
E01001921,0
E01001921,0
E01001921,3
E01001922,5
E01001922,7
E01001922,13
E01001922,2
E01001922,1
E01001922,1
E01001923,4
E01001923,5
E01001923,9
E01001923,0
E01001923,2
E01001923,1
E01001924,5
